title,category,brand_name,short_description,product_url,image_url,social_proof,rating_score,review_count,price,badges
Body Firming,Vücut Kremleri,Clarins,Extra firming Gel 150ml.,https://www.trendyol.com/clarins/body-firming-extra-firming-gel-150ml-p-316431309?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1335/product/media/images/prod/QC/20240514/11/3e7a3708-e3b6-3d42-bc24-715fee37a064/1_org.jpg,161 peopleliked it!161 peopleliked it!,4.5,4,"2,199.55TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clarins,Multi Intensive Super Restorative Balm Abdomen and Waist Super Restorative Balm 200 ml,https://www.trendyol.com/clarins/abdomen-and-waist-multi-intensive-super-restorative-balm-karin-ve-bel-super-onarici-balsam-200-ml-p-764146985?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1002/product/media/images/prod/SPM/PIM/20230922/15/c876ccb3-9abd-36dd-86db-935c273c7d8c/1_org.jpg,,N/A,N/A,"3,108.76TL",['Buy and Win Together']
N/A,Vücut Kremleri,Marc Jacobs,ml Women Body Lotion 3607342335172,https://www.trendyol.com/marc-jacobs/oh-lola-sheer-150-ml-kadin-vucut-losyonu-3607342335172-p-2379013?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/3547c5c5-88d2-328d-98e3-9000bd76db44/1_org.jpg,,N/A,N/A,"1,893.46TL",['Buy and Win Together']
Clarifying Lotion -,Vücut Kremleri,Clinique,Purifying Lotion 200 ml No:1,https://www.trendyol.com/clinique/clarifying-lotion-arindirici-losyon-200-ml-no-1-p-759185?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1408/product/media/images/prod/QC/20240708/16/83250640-bd94-3505-a25c-9f945b2f7f4f/1_org.jpg,611 peopleliked it!611 peopleliked it!,4.7,23,"1,091.40TL",['Buy and Win Together']
For All Skin Types,Vücut Kremleri,Clarins,Breast Care Gel - Bust Beauty Extra Lift Gel 50 Ml 3380811720104,https://www.trendyol.com/clarins/tum-ciltler-icin-gogus-bakim-jeli-bust-beauty-extra-lift-gel-50-ml-3380811720104-p-2324520?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty107/product/media/images/20210419/16/81380822/2303890/1/1_org.jpg,122 peopleliked it!122 peopleliked it!,5.0,1,"3,045.40TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clinique,Dimensional Colorless,https://www.trendyol.com/clinique/nemlendirici-bedensiz-renksiz-p-120903775?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/b6821f0c-fbc2-35a3-949d-a8dab8010bcc/1_org.jpg,,N/A,N/A,"2,719.50TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clinique,Clarifying Lotion 4 400 ml 20714462741,https://www.trendyol.com/clinique/bakim-losyonu-clarifying-lotion-4-400-ml-20714462741-p-2298463?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/cd6e3044-c147-39f7-a690-d7b51dace9ec/1_org.jpg,,N/A,N/A,"1,932.40TL",['Buy and Win Together']
Moisture Rich Body,Vücut Kremleri,Clarins,Lotion 200 ml,https://www.trendyol.com/clarins/moisture-rich-body-lotion-200-ml-p-212983380?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/dcd0c359-48ce-37e8-870b-49e7d2789e72/1_org.jpg,,5.0,1,"2,064.82TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Vücut Kremleri,Clarins,Oil Body Firming 100 ml,https://www.trendyol.com/clarins/tonic-body-treatment-oil-vucut-sikilastirici-100-ml-p-121533117?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/9cd223ee-5870-3e99-88f9-7d58a144d331/1_org.jpg,165 peopleliked it!165 peopleliked it!,N/A,N/A,"4,095.40TL",['Buy and Win Together']
Repair Cream,Vücut Kremleri,Clarins,N/A,https://www.trendyol.com/clarins/onarici-krem-p-120449800?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty41/product/media/images/20210103/17/44819099/77707132/1/1_org.jpg,,4.8,4,"5,840TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clarins,Masvelt Body Shaping Cream 200 ml,https://www.trendyol.com/clarins/vucut-sikilastirici-masvelt-body-shaping-krem-200-ml-p-41181454?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1463/product/media/images/prod/QC/20240804/20/372eb3d8-33b0-3508-b517-e693a93449e9/1_org.jpg,,N/A,N/A,2.907TL,"['Buy More Pay Less', 'Buy and Win Together']"
N/A,Vücut Kremleri,Clarins,Lotion 400ML Moisturizer,https://www.trendyol.com/clarins/moisture-rich-body-lotion-400ml-nemlendirici-p-40261147?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/db93fc6d-aab6-3c00-a9fe-4bb4767588e0/1_org.jpg,,N/A,N/A,"2,835.25TL",['Buy and Win Together']
N/A,Vücut Kremleri,Guerlain,N/A,https://www.trendyol.com/guerlain/onarici-krem-p-120450319?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/82d5cd91-5018-3318-aaf5-496fcda02420/1_org.jpg,,N/A,N/A,"14,897.67TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clinique,0 200 Ml Purifying Lotion 1 Pack (1 X 200 Ml),https://www.trendyol.com/clinique/clarifying-lotion-1-0-200-ml-arindirici-losyon-1-paket-1-x-200-ml-p-43246668?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1394/product/media/images/prod/QC/20240701/15/1840eb64-c7ab-3d44-9720-941618bc098c/1_org.jpg,,N/A,N/A,"1,155.40TL",['Buy and Win Together']
N/A,Vücut Kremleri,Clarins,N/A,https://www.trendyol.com/clarins/vucut-nemlendirici-p-144978306?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty153/product/media/images/20210806/14/116294009/222885721/1/1_org.jpg,,N/A,N/A,"2,173.50TL",['Buy and Win Together']
N/A,Vücut Kremleri,DLAYS,Mist 160 ml Women's Body Milk,https://www.trendyol.com/dlays/elegant-style-milky-mist-160-ml-kadin-vucut-sutu-p-465354963?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1393/product/media/images/prod/QC/20240701/15/671102a3-fb3b-3ce2-b978-d4950760957a/1_org.jpg,,N/A,N/A,487.08TL,"['Buy More Pay Less', 'Buy and Win Together']"
N/A,Vücut Kremleri,DLAYS,160 ml Women's Body Milk,https://www.trendyol.com/dlays/gila-vanilla-milky-mist-160-ml-kadin-vucut-sutu-p-465318101?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/4206d57f-278e-37e7-8914-1a61252cfc30/1_org.jpg,,N/A,N/A,487.08TL,"['Buy More Pay Less', 'Buy and Win Together']"
N/A,Vücut Kremleri,DLAYS,Mist 160 ml Women's Body Milk,https://www.trendyol.com/dlays/melody-whisper-milky-mist-160-ml-kadin-vucut-sutu-p-465317781?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/0ecf312d-ca04-3719-adff-7194d35d0d9b/1_org.jpg,,N/A,N/A,487.08TL,"['Buy More Pay Less', 'Buy and Win Together']"
N/A,Vücut Kremleri,DLAYS,Mist 160 ml Women's Body Milk,https://www.trendyol.com/dlays/brillant-citrus-milky-mist-160-ml-kadin-vucut-sutu-p-465317304?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/5f812537-6dbb-3dfb-af42-a9df4f840447/1_org.jpg,,N/A,N/A,487.08TL,"['Buy More Pay Less', 'Buy and Win Together']"
Extra Firming Body,Vücut Kremleri,Clarins,Cream 200 ml,https://www.trendyol.com/clarins/extra-firming-body-cream-200-ml-p-316479732?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty460/product/media/images/20220622/20/129064032/505204382/1/1_org.jpg,,5.0,2,"2,620.40TL",['Buy and Win Together']
Sun Sensitive Oil,Yüz Güneş Kremi,Lancaster,Free Milky Fluid 50 ml Spf50,https://www.trendyol.com/lancaster/sun-sensitive-oil-free-milky-fluid-50-ml-spf50-p-106391353?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1471/product/media/images/prod/QC/20240809/18/6bd6d5fe-cbca-382e-b956-0572531c8f96/1_org.jpg,4845 kişifavoriledi!4845 kişifavoriledi!,4.6,149,1.530 TL,['Birlikte Al Kazan']
Invisible Sun Care,Yüz Güneş Kremi,Clarins,Stick Spf 50,https://www.trendyol.com/clarins/invisible-sun-care-stick-spf-50-p-121491390?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty155/product/media/images/20210804/9/115560204/195520876/1/1_org.jpg,2978 kişifavoriledi!2978 kişifavoriledi!,4.5,8,"3.024,40 TL",['Birlikte Al Kazan']
La Sun Beauty Tan,Yüz Güneş Kremi,Lancaster,Deepener - Tinted Spf6 200ml Güneş Ürünü,https://www.trendyol.com/lancaster/la-sun-beauty-tan-deepener-tinted-spf6-200ml-gunes-urunu-p-80000464?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/ed597e34-aa5f-3c87-b6d1-bc92712290e7/1_org.jpg,831 kişifavoriledi!831 kişifavoriledi!,3.9,10,1.600 TL,['Birlikte Al Kazan']
Dry Touch Facial,Yüz Güneş Kremi,Clarins,Sunscreen Spf 50 50 ml,https://www.trendyol.com/clarins/dry-touch-facial-sunscreen-spf-50-50-ml-p-121491222?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty861/product/media/images/20230504/3/339057047/195520650/1/1_org.jpg,359 kişifavoriledi!359 kişifavoriledi!,4.3,3,"2.288,40 TL",['Birlikte Al Kazan']
N/A,Yüz Güneş Kremi,Clinique,15 Costum Dry Com. 50ml,https://www.trendyol.com/clinique/clinique-smart-spf-15-costum-dry-com-50ml-p-52462978?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1394/product/media/images/prod/QC/20240630/18/8760c021-7470-385f-91c7-ac2d4682fa0d/1_org.jpg,,N/A,N/A,3.005 TL,['Birlikte Al Kazan']
Uv Plus (5p),Yüz Güneş Kremi,Clarins,Translucent Spf50 30 Ml,https://www.trendyol.com/clarins/uv-plus-5p-translucent-spf50-30-ml-p-143595003?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty176/product/media/images/20210915/17/130241963/242381378/1/1_org.jpg,328 kişifavoriledi!328 kişifavoriledi!,5.0,1,2.480 TL,['Birlikte Al Kazan']
N/A,Yüz Güneş Kremi,Clarins,Güneş Kremi Spf 30,https://www.trendyol.com/clarins/dry-touch-facial-gunes-kremi-spf-30-p-121521769?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/9a7c5f73-7f80-39b2-81bd-527f23c3c6f6/1_org.jpg,,N/A,N/A,2.100 TL,['Birlikte Al Kazan']
Sun Beauty Body,Yüz Güneş Kremi,Lancaster,Milk Spf30 75 Ml Vücut Güneş Koruyucu,https://www.trendyol.com/lancaster/sun-beauty-body-milk-spf30-75-ml-vucut-gunes-koruyucu-p-208561539?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/83fe6b08-7f5a-3957-8a84-4918ea0caa4e/1_org.jpg,,3.8,4,"1.554,40 TL",['Birlikte Al Kazan']
N/A,Yüz Güneş Kremi,Clarins,Yüz Güneş Koruyucu,https://www.trendyol.com/clarins/mineral-suncare-fluid-yuz-gunes-koruyucu-p-121464620?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/b5c27678-1735-3ce9-8e0f-f232dad3da7e/1_org.jpg,,N/A,N/A,"2.205,40 TL",['Birlikte Al Kazan']
Anti-Aging,Cilt Serumu,Estee Lauder,Serum - Advanced Night Repair Repairing Night Serum 50 ml,https://www.trendyol.com/estee-lauder/yaslanma-karsiti-serum-advanced-night-repair-onarici-gece-serumu-50-ml-p-45689231?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1408/product/media/images/prod/QC/20240708/16/9319cdb1-3fd7-39ce-b110-06793dfbbf10/1_org.jpg,17.3B peopleliked it!17.3B peopleliked it!,4.6,252,"5,125.55TL",['Buy and Win Together']
Anti-Aging,Cilt Serumu,Estee Lauder,Serum - Advanced Night Repair Repairing Night Serum 115 ml,https://www.trendyol.com/estee-lauder/yaslanma-karsiti-serum-advanced-night-repair-onarici-gece-serumu-115-ml-p-329265757?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/65281bf9-8b13-3299-9f18-b3d66880ad54/1_org.jpg,7439 peopleliked it!7439 peopleliked it!,4.6,173,"8,793.50TL",['Buy and Win Together']
Anti-Aging,Cilt Serumu,Estee Lauder,Serum - Advanced Night Repair Repairing Night Serum - 75 ml,https://www.trendyol.com/estee-lauder/yaslanma-karsiti-serum-advanced-night-repair-onarici-gece-serumu-75-ml-p-45689227?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1407/product/media/images/prod/QC/20240708/19/9872d581-2f96-3a05-929a-f6ae0e614393/1_org.jpg,17.2B peopleliked it!17.2B peopleliked it!,4.8,390,"6,579.66TL",['Buy and Win Together']
Even Better Clinical,Cilt Serumu,Clinique,Radical Dark Spot Serum 50 ml,https://www.trendyol.com/clinique/even-better-clinical-radical-koyu-leke-serumu-50-ml-p-38979289?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/1f2c16b2-e4d5-3685-bbbf-3177f2a8033c/1_org.jpg,2130 peopleliked it!2130 peopleliked it!,4.4,30,"3,879.40TL",['Buy and Win Together']
Concentrate,Cilt Serumu,Estee Lauder,Repair Serum - Advanced Night Repair Intense Reset Concentrate - 20 ml,https://www.trendyol.com/estee-lauder/konsantre-onarici-serum-advanced-night-repair-intense-reset-concentrate-20-ml-p-30758459?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/0c608454-eaa8-30db-8985-4bc3c28781ec/1_org.jpg,3659 peopleliked it!3659 peopleliked it!,4.3,37,"5,916.76TL",['Buy and Win Together']
Stripes &,Cilt Serumu,Estee Lauder,"Anti-Wrinkle, Firming Serum - Perfectionist [CP+R] Serum - 50 ML..Estee-",https://www.trendyol.com/estee-lauder/cizgi-kirisiklik-karsiti-sikilastirici-serum-perfectionist-cp-r-serum-50-ml-estee-p-1177540?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/a7b210b0-33b4-3b51-8fec-6ff09f4e5bf6/1_org.jpg,1675 peopleliked it!1675 peopleliked it!,4.8,10,"6,126.76TL",['Buy and Win Together']
Bright Plus Serum 30,Cilt Serumu,Clarins,ml Brightening Dark Spot Serum,https://www.trendyol.com/clarins/bright-plus-serum-30-ml-aydinlatici-koyu-leke-serumu-p-43853172?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1233/product/media/images/prod/SPM/PIM/20240401/09/167c7874-9e86-31c7-bb35-82a334f8da19/1_org.jpg,450 peopleliked it!450 peopleliked it!,4.8,8,"3,420TL",['Buy and Win Together']
Smart Repair Wrinkle,Cilt Serumu,Clinique,Serum 50ml,https://www.trendyol.com/clinique/smart-repair-wrinkle-serum-50-ml-p-211948911?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1409/product/media/images/prod/QC/20240708/16/5d22a50a-4b76-3a82-a8b5-1ebedbbb4747/1_org.jpg,556 peopleliked it!556 peopleliked it!,4.2,9,"3,843.50TL",['Buy and Win Together']
Double Serum 50ml,Cilt Serumu,Clarins,N/A,https://www.trendyol.com/clarins/double-serum-50-ml-p-2324417?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1259/product/media/images/prod/SPM/PIM/20240416/08/e6602858-d7bd-3c5d-a4df-4478fcf37257/1_org.jpg,1452 peopleliked it!1452 peopleliked it!,4.3,8,"5,101.45TL",['Buy and Win Together']
Perfectionist Cp,Cilt Serumu,Estee Lauder,R Firming Serum 30ml,https://www.trendyol.com/estee-lauder/perfectionist-cp-r-firming-serum-30ml-p-1177695?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1390/product/media/images/prod/QC/20240630/05/2ca2216e-7a03-390c-9281-bb494cc04e5e/1_org.jpg,388 peopleliked it!388 peopleliked it!,4.3,3,"6,909.40TL",['Buy and Win Together']
N/A,Cilt Serumu,Clinique,Lotion Clarifying Lotion 1 400 ml 20714462710,https://www.trendyol.com/clinique/berraklastirici-losyon-clarifying-lotion-1-400-ml-20714462710-p-2298460?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/0b665480-9533-3309-9a1b-2eca0d910f49/1_org.jpg,,N/A,N/A,"1,932.40TL",['Buy and Win Together']
N/A,Cilt Serumu,Clarins,Texture 50 ml Anti-Aging Serum,https://www.trendyol.com/clarins/double-serum-light-texture-50-ml-yaslanma-karsiti-serum-p-766942756?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1215/product/media/images/prod/SPM/PIM/20240320/15/9a530f34-0cd9-36c4-a427-fe4859218d93/1_org.jpg,268 peopleliked it!268 peopleliked it!,N/A,N/A,"4,910.75TL",['Buy and Win Together']
N/A,Cilt Serumu,Clarins,N/A,https://www.trendyol.com/clarins/double-serum-30-ml-p-121444045?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/8e976691-e323-3803-a406-4cd297ca8497/1_org.jpg,,N/A,N/A,"4,288.26TL","['Buy More Pay Less', 'Buy and Win Together']"
N/A,Cilt Serumu,Clarins,Serum 30 Ml Regenerating Serum,https://www.trendyol.com/clarins/multi-active-renewal-serum-30-ml-yenileyici-serum-p-262341406?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/920a581f-769c-33ee-9928-25e6f83e8b08/1_org.jpg,,N/A,N/A,"3,496.50TL",['Buy and Win Together']
Clarins Serum Grands,Cilt Serumu,Clarins,Yeux,https://www.trendyol.com/clarins/clarins-serum-grands-yeux-p-55437878?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/dbb97cab-e97b-3c7a-a8a2-e599a2ee2f9a/1_org.jpg,,5.0,1,"3,596.56TL",['Buy and Win Together']
Serum,Cilt Serumu,Clarins,N/A,https://www.trendyol.com/clarins/serum-p-43950466?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty347/product/media/images/20220303/18/62082626/77877765/1/1_org.jpg,,5.0,2,"3,159.40TL",['Buy and Win Together']
Moisturizer,Cilt Serumu,Clarins,N/A,https://www.trendyol.com/clarins/nemlendirici-p-33295333?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty270/product/media/images/20211216/21/12337401/59902905/1/1_org.jpg,168 peopleliked it!168 peopleliked it!,5.0,3,"4,080TL",['Buy and Win Together']
Mission Perfection,Cilt Serumu,Clarins,Serum 30ml.,https://www.trendyol.com/clarins/mission-perfection-serum-30ml-p-2324444?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty94/product/media/images/20210404/03/92935189/56432832/1/1_org.jpg,123 peopleliked it!123 peopleliked it!,1.0,1,"4,864.66TL",['Buy and Win Together']
N/A,Cilt Serumu,Clarins,N/A,https://www.trendyol.com/clarins/onarici-krem-p-2324396?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty380/product/media/images/20220401/11/80317380/12472885/1/1_org.jpg,,N/A,N/A,"8,064.40TL",['Buy and Win Together']
N/A,Cilt Serumu,Guerlain,Watery Oil 15 Ml Repair Oil,https://www.trendyol.com/guerlain/abeille-royale-youth-watery-oil-15-ml-onarim-yagi-p-133187977?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1394/product/media/images/prod/QC/20240701/19/c9e74180-f5d6-3314-a3e8-fa77eb7d210e/1_org.jpg,,N/A,N/A,"6,909.40TL",['Buy and Win Together']
N/A,Cilt Serumu,Guerlain,Correcting Treatment 15 ml Pore Care,https://www.trendyol.com/guerlain/pore-minimizer-correcting-treatment-15-ml-gozenek-bakimi-p-39832593?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1391/product/media/images/prod/QC/20240630/05/e67b4adb-fcf5-3850-8b9b-4297c69fc491/1_org.jpg,,N/A,N/A,"2,236.50TL",['Buy and Win Together']
N/A,Cilt Serumu,Guerlain,Double R Renew & Repair Serum 30 Ml,https://www.trendyol.com/guerlain/abeille-royale-double-r-renew-repair-serum-30-ml-p-34434553?boutiqueId=61&merchantId=105012&filterOverPriceListings=false&sav=true,https://cdn.dsmcdn.com/ty1389/product/media/images/prod/QC/20240630/05/16cb6a17-ef88-30b5-b97c-5abca9a89d3d/1_org.jpg,,N/A,N/A,"13,986.40TL",['Buy and Win Together']
